Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,11.28999996,12.28999996,14.93000031,17.71999931,14.77999973,16.82999992,10.21000004,11.02999973,..,..,..,..,10.93000031,17.88999939,21.21999931,17.18000031,22.53000069,22.96999931,23.90999985,20.39999962,19.79999924,19.79000092,19.26000023,22.72999954,22.05999947,23.80999947,23.30999947,24.26000023,24.29999924,23.94000053,18.42000008,18.87999916,22.37999916,22.11000061,22.44000053,24.01000023,24.17000008,24,24.80999947,23.57999992,23.01000023,21.34000015,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,17.70999908,..,..,..,..,24.37000084,10.30000019,..,7.090000153,6.829999924,9.800000191,6.579999924,7.190000057,6.840000153,6.429999828,5.880000114,6.480000019,5.320000172,5.78000021,4.449999809,3.74000001,5.21999979,3.220000029,3.200000048,3.420000076,4.800000191,3.900000095,3.730000019,3.630000114,4.929999828,4.159999847,3.410000086,3.299999952,3.329999924,3.140000105,3.470000029,3.849999905,4,3.75,4.380000114
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,19.37999916,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.699999988,1.529999971,3.460000038,6.639999866,7.929999828,8.859999657,9.229999542,9.539999962,8.510000229,10.14999962,11.60999966,13.23999977,8.680000305,10.38000011,8.829999924,6.909999847,5.590000153,3.75999999,5.139999866,10.31000042,14.10000038,11.57999992,9.100000381,8.159999847,6.809999943,6.130000114,6.070000172,5.300000191,5.320000172,4.840000153
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.20999908,..,26,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.42000008,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.399999976,..,..,..,..,..,..,..,..,..,3.299999952,..,..,..,..,5.059999943,..,..,..,..,..,3.25,..,..,..,..,..,..,..,2.940000057,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,11.94999981,..,..,..,..,..,..,..,..,..,..,..,..,..,7.840000153,..,..,..,..,..,..,..,6,5.159999847,..,..,..,..,..,4.619999886,..,..,8.510000229,..,5.539999962,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Finland,FIN,1.039999962,1.539999962,1.669999957,2.380000114,1.850000024,2.019999981,2.930000067,4.96999979,6.079999924,5.71999979,4.949999809,4.809999943,5.170000076,5.309999943,4.96999979,4.070000172,4.579999924,4.360000134,3.950000048,3.119999886,2.599999905,5.03000021,9.649999619,14.42000008,14.86999989,16.15999985,15.56000042,15.18000031,13.57999992,12.43999958,11.98999977,10.76000023,10.17000008,9.93999958,10.56999969,8.609999657,8.079999924,7.190000057,6.690000057,7.570000172,7.639999866,7.099999905,7.050000191,7.519999981,7.949999809,8.840000153,8.579999924,8.390000343,7.300000191,6.170000076
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,France,FRA,..,4.550000191,4.610000134,4.519999981,4.78000021,6.079999924,6.809999943,7.449999809,7.550000191,8.989999771,9.930000305,11.10999966,11.61999989,10.46000004,12.09000015,12.63000011,12.27000046,13.47000027,12.78999996,12.59000015,12.15999985,11.60999966,12.82999992,13.39999962,14.48999977,14.05000019,14.48999977,14.42000008,14.10999966,13.89999962,12.18999958,10.51000023,9.800000191,9.130000114,9.880000114,9.270000458,9.109999657,8.090000153,7.440000057,8.800000191,9.069999695,9.119999886,9.359999657,9.789999962,10.02999973,9.909999847,9.840000153,9.369999886,9.050000191,8.380000114
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.10000038,..,..,..,..,..,..,..,..,..,..,..,..,..,13.36999989,..,..,..,..,12.80000019,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.13999939,..,..,..,..,..,..,..,..,..,..,..,22.37000084,..,..,..,..,28.52000046,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.63000011,..,..,..,..,..,12.40999985,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.72000027,12.15999985,10.5,10.64999962,11.01000023,11.53999996,11.77999973,12.65999985,11.64999962,12.59000015,17.59000015,19.07999992,17.55999947,17.39999962,18.37000084,16.18000031,14.47999954,13.92000008,12.55000019,12.73999977,11.22999954,10.14999962
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,7.53000021,8.239999771,8.470000267,8.229999542,7.920000076,7.900000095,7.46999979,6.119999886,6.53000021,8.229999542,9.319999695,10.31999969,9.630000114,9.590000153,10.59000015,10.43999958,9.239999771,8.270000458,7.78000021,8.210000038,9.279999733,10.07999992,10.89000034,10.17000008,8.789999962,7.650000095,7.309999943,6.5,5.579999924,5.179999828,4.920000076,4.630000114,4.21999979,3.74000001,3.309999943,2.910000086,2.730000019
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.5,..,..,..,..,..,8.699999809,10.69999981,10.67000008,..,..,..,..,..,4.760000229,..,..,..,5.769999981,..,..,2.359999895,..,6.599999905,..,4.369999886,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.03000021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,5.710000038,8.119999886,11.68999958,12.10000038,11.72999954,11.56000042,11.35000038,12.46000004,12.36999989,11.72999954,12.85999966,12.88000011,13.63000011,13.65999985,13.76000023,15.42000008,14.81999969,16.69000053,18.19000053,17.03000069,15.89999962,15.34000015,14.46000004,15.96000004,15.43000031,13.76000023,12.90999985,11.51000023,13.27999973,16.32999992,21.51000023,28.20999908,31.35000038,30.17000008,28.85000038,28.10000038,26.06999969,24.22999954,21.5
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.59000015,8.170000076,9.659999847,7.420000076,10.10000038,7.710000038,7.820000172,8.640000343,8.819999695,8.020000458,6.699999809,..,..,..,7.699999809,9.600000381,10.19999981,10.10000038,10.30000019,9.300000191,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.94999981,..,..,36.97999954,..,24.87999916,..,21.77000046,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guam,GUM,..,..,..,..,..,9.840000153,9.920000076,..,..,..,12.10000038,9.800000191,10.80000019,9.109999657,..,..,7.170000076,..,..,..,..,..,3.710000038,..,..,..,..,..,..,..,..,..,9.699999809,..,7.699999809,7.699999809,7.5,9.899999619,..,9.800000191,9.300000191,15.69999981,10.80000019,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,2.089999914,2.220000029,..,..,..,..,4.170000076,..,3.079999924,..,..,..,..,..,..,..,..,..,..,..,..,..,3.390000105,3.380000114,..,2.470000029,..,..,..,3.829999924,6.610000134,3.440000057,3.640000105,3.369999886,3.529999971,3.450000048,3.5,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.549999952,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.92000008,..,..,..,..,15.30000019,..,..,..,..,..,..,..,..,..,15.26000023,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.48999977,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,..,..,..,..,..,..,11.30000019,..,..,..,..,..,..,..,..,8.300000191,..,..,..,..,..,..,..,19.20000076,..,..,..,..,17.29999924,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Honduras,HND,..,..,..,..,8.899999619,..,..,..,..,..,..,..,6,..,..,..,10.92000008,10.26000023,..,..,6.119999886,5.539999962,2.930000067,..,..,3.400000095,4.420000076,3.319999933,4.349999905,3.890000105,..,4.079999924,4.809999943,6.550000191,8.31000042,6.380000114,4.389999866,4.28000021,3.839999914,4.260000229,5.400000095,6.309999943,5.119999886,7.449999809,9.25,8.760000229,8.880000114,7.849999905,7.170000076,8.06000042
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,9.090000153,4.199999809,4.199999809,1.950000048,2.190000057,2.619999886,1.49000001,1.879999995,2.109999895,2.039999962,2.630000114,2.529999971,1.75,1.360000014,1.059999943,1.320000052,1.600000024,1.889999986,1.940000057,1.700000048,2.930000067,2.390000105,2.069999933,4.03000021,4.820000172,4.010000229,3.839999914,5.900000095,6.190000057,5.550000191,4.420000076,3.720000029,3.359999895,2.970000029,4.320000172,3.50999999,2.789999962,2.75999999,2.970000029,3.00999999,3.180000067,3.079999924,2.769999981,..,2.359999895
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.399999976,7.599999905,8.720000267,10.39000034,9.369999886,8.68999958,9.029999733,7.860000134,8.090000153,6.21999979,5.789999962,4.880000114,5.079999924,5.389999866,5.860000134,7.429999828,7.909999847,7.730000019,8,9.739999771,10.65999985,10.97999954,10.60999966,10.14000034,7.909999847,7.039999962,5.110000134,4.570000172,3.99000001,3.5
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.890000105,4.900000095,5.599999905,5.539999962,4.909999847,3.450000048,3.819999933,3.799999952,2.789999962,2.630000114,2.24000001,2.650000095,3.970000029,2.75,2.49000001,3.059999943,2.269999981,2.579999924,5.679999828,6.739999771,6.210000038,5.659999847,5.079999924,4.789999962,4.050000191,3.049999952,2.720000029,2.539999962,3.109999895
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.879999995,..,..,..,..,..,2.400000095,..,..,..,..,2.920000076,..,..,..,..,3.299999952,..,3.690000057,..,..,..,..,..,5.300000191,4.940000057
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Indonesia,IDN,..,..,..,..,..,..,1.960000038,1.139999986,1.75999999,..,2.24000001,..,3.359999895,..,..,2.00999999,2.559999943,2.430000067,2.710000038,..,2.680000067,2.980000019,2.970000029,3.029999971,5.139999866,..,5.889999866,5.639999866,6.119999886,6.880000114,6.710000038,7.369999886,7.849999905,8.31000042,9.180000305,10.06000042,9.289999962,9.909999847,8.100000381,6.699999809,6.389999866,5.570000172,4.78000021,4.269999981,3.880000114,4.429999828,3.869999886,3.599999905,4.179999828,3.349999905
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.5,..,..,..,..,24.39999962,..,..,..,..,13.39999962,..,..,..,..,..,22.39999962,..,17.79999924,18.19000053,16.12000084,15.92000008,16.82999992,16.97999954,20.67000008,20.65999985,20.47999954,19.77000046,19.72999954,19.46999931,20.79000092,19.92000008,18.95999908,17.80999947
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.440000057,..,..,..,..,12.42000008,..,21.92000008,..,22.21999931,30.95999908,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,15.89999962,17.44000053,19.22999954,19.48999977,19.02000046,18.38999939,16.5,14.98999977,16.60000038,15.31000042,15.84000015,14.71000004,12.06999969,11.77999973,10.15999985,7.340000153,5.619999886,4.269999981,3.549999952,3.75,4.010000229,3.829999924,4.010000229,4.210000038,4.929999828,5.699999809,9.510000229,11.40999985,12.5,12.75,12.42000008,10.86999989,8.909999847,7.599999905,6.289999962,5.690000057,4.690000057
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,2.700000048,2.700000048,1.899999976,2.599999905,4.5,5.300000191,5.599999905,6,6.699999809,6.599999905,5.099999905,2.799999952,1.600000024,1.299999952,3.25999999,2.700000048,..,..,..,2.599999905,..,..,0.5,0.400000006,1.450000048,0.400000006,0.5,0.600000024,0.899999976,1.960000038,1.100000024,1,..,..,2.75999999,..,1.710000038,1.25999999,..,2.25999999,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Israel,ISR,..,..,..,3.150000095,4.389999866,..,4.610000134,..,4.699999809,3.690000057,5.840000153,6.28000021,5.940000057,5.239999771,6.96999979,7.019999981,..,..,..,..,14.09000015,16.42000008,17.11000061,14.86999989,12.35000038,10.73999977,9.68999958,10.89999962,11.21000004,11.53999996,11.17000008,12.01000023,12.73999977,13.81000042,13.77000046,11.63000011,11.03999996,9.81000042,7.860000134,9.180000305,7.949999809,6.949999809,6.980000019,6.239999771,5.920000076,5.389999866,4.940000057,4.320000172,3.950000048,3.930000067
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Italy,ITA,9.630000114,9.510000229,10.93000031,11.59000015,9.579999924,10.48999977,11.98999977,..,12.60999966,13.26000023,13.06000042,..,14.84000015,14.27000046,15.27000046,15.31999969,16.98999977,16.62000084,17.40999985,17.28000069,15.67000008,15.72000027,13.86999989,14.82999992,15.31000042,16.10000038,16.22999954,16.39999962,16.54000092,16.27000046,14.85999966,13.02999973,12.60999966,11.94999981,10.22000027,10.03999996,8.770000458,7.840000153,8.5,9.220000267,9.600000381,9.539999962,11.82999992,13.06999969,13.80000019,12.68999958,12.77000046,12.39000034,11.77000046,11.10000038
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Jamaica,JAM,..,..,..,..,..,29.55999947,32.59999847,..,35.22999954,..,61.97000122,37.95000076,39.41999817,..,..,56.00999832,..,..,36.91999817,..,23.07999992,22.81999969,22.80999947,22.39999962,21.72999954,22.51000023,23.04000092,23.40999985,22.09000015,22.81999969,22.28000069,20.93000031,19.55999947,16.34000015,17.28000069,15.80000019,14.46000004,14.27999973,14.57999992,14.84000015,16.20999908,17.20000076,18.07999992,20.06999969,18.13999939,17.86000061,17.39999962,15.36999989,11.89999962,9.930000305
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Japan,JPN,1,1.100000024,1.299999952,1.200000048,1.299999952,1.700000048,1.700000048,1.799999952,2,2,2,2.099999905,2.299999952,2.599999905,2.799999952,2.700000048,2.799999952,2.799999952,2.599999905,2.299999952,2.200000048,2.200000048,2.200000048,2.599999905,3,3.200000048,3.299999952,3.400000095,4,4.5,4.5,4.699999809,5.099999905,4.900000095,4.400000095,4.199999809,3.900000095,3.700000048,3.799999952,4.800000191,4.599999905,4.139999866,4,3.700000048,3.400000095,3.099999905,2.799999952,2.700000048,2.200000048,2.200000048
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,22.79999924,..,..,22.29999924,25.39999962,..,..,..,..,..,30,..,29.89999962,24.29999924,..,..,..,21,20.5,21.89999962,20.79999924,..,25.89999962,25,25.60000038,24.39999962,24.10000038,21.70000076,21.20000076,19.89999962,22.20000076,20.70000076,22.54999924,24.12999916,27.20000076,24.12999916,24.12000084
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.05000019,11.21000004,10.39999962,9.840000153,..,..,..,7.949999809,7.539999962,6.630000114,6.210000038,6.46999979,5.869999886,..,..,..,5.429999828,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.34000015,..,..,..,..,..,..,10.13000011,..,..,9.399999619,..,..,..,..,..,..,2.940000057,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.23999977,..,..,..,..,34.09000015,..,..,..,..,5.639999866,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,"Korea, Rep.",KOR,2.900000095,3.289999962,2.559999943,2.329999924,2.700000048,2.630000114,1.980000019,2.430000067,2.24000001,2.430000067,3.529999971,2.450000048,2.549999952,2.24000001,2.210000038,2.359999895,2.079999924,1.840000033,1.75999999,1.840000033,1.789999962,1.99000001,2.140000105,2.25999999,1.929999948,1.690000057,1.590000033,2.309999943,5.670000076,5.099999905,3.599999905,3.299999952,2.700000048,3.299999952,3.400000095,3.400000095,3,2.700000048,2.599999905,3,3.299999952,3.099999905,3,2.799999952,3.5,3.480000019,3.539999962,3.480000019,3.690000057,3.579999924
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70,74.5,71.90000153,60.70000076,60.5,61.59999847,55.20000076,59.59999847,56.40000153,..,..,39.95999908,..,41.52999878,36.56999969,31.69000053,36.38999939,33.25999832,34.49000168
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,1.029999971,..,..,..,..,2.589999914,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.809999943,2.900000095,3.099999905,3.730000019,3.390000105,2.799999952,..,..,..,4.900000095,4.400000095,5.829999924,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.27000046,..,9.260000229,9.050000191,9.029999733,..,9.380000114,9.760000229,9.93999958,9.850000381,9.470000267,9.659999847,9.489999771,9.020000458,8.739999771,8.909999847,5,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.599999905,..,..,..,..,..,..,..,..,..,1.360000014,..,..,..,..,0.660000026,..,..,..,..,..,..,7.820000172,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.80999947,14.90999985,13.5,13.35999966,13.36999989,12.47000027,12.76000023,12.02000046,12.27000046,9.970000267,6.739999771,5.570000172,7.079999924,14.14000034,16.29999924,13.80000019,13.94999981,11.14000034,9.840000153,8.640000343,8.399999619,7.679999828,6.420000076,5.429999828
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.510000229,..,..,10.14000034,..,10.39999962,..,..,..,..,..,..,..,..,..,14.35000038
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.800000191,..,..,..,..,..,..,..,..,..,..,46.54999924,..,33.09999847,..,..,..,..,..,..,..,..,38.79000092,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.289999962,..,23.85000038,..,1.799999952,1.799999952,2.359999895,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.04999924,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.529999971,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.93999958,11.85999966,12.06000042,13.60999966,14.10000038,12.77999973,13.19999981,11.06999969,8.529999733,5.610000134,4.329999924,5.630000114,10.52000046,14.52000046,12.90999985,11.56999969,10.47999954,9.220000267,8.159999847,6.650000095,5.679999828,5.409999847,5.489999771
"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,5.019999981,3.769999981,4.320000172,3.980000019,3.75,2.930000067,2.390000105,2.400000095,2.119999886,2.779999971,3.130000114,4.289999962,4.380000114,4.659999847,3.640000105,4.159999847,3.329999924,3.140000105,2.170000076,3.630000114,4.710000038,7.090000153,5.820000172,6.25,4.710000038,6.03000021,6.130000114,5.090000153,6.260000229,5.909999847,6.380000114,5.769999981,7.340000153,6.630000114,5.5,5.880000114,5.53000021
