Series Name,Series Code,Country Name,Country Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3661.340213,3327.812897,2319.007161,1907.210668,1478.284588,1275.501192,1046.77762,1048.768126,1088.182113,1111.425206,1185.219441,1277.77187,1392.377991,1517.466702,1644.455641,1720.930886,1806.765416,1908.355575,2017.256441,2051.726711,2138.291863,2245.785335,2359.552527,2476.014181,2580.24756,2670.180202,2784.67661,2923.673718
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1545.521883,1526.017201,1483.531607,1451.660585,1428.14652,1436.496665,1462.638297,1477.972512,1497.769384,1534.292099,1564.651011,1616.951231,1685.254288,1748.178695,1827.065912,1909.089837,1977.417053,2052.580279,2108.637032,2156.991974,2227.962456,2329.330437,2362.932318,2448.895994,2536.600088,2613.357191,2710.409798,2809.069009
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6653.336464,7137.6522,7637.410672,8192.9259,8767.328469,9384.891158,9806.047295,9423.753523,8599.987552,8890.210888,9189.845942,9418.609824,9915.061253,10548.72931,11135.32885,11527.01257,12026.79639,12609.66188,12759.9911,12608.20612,13489.32817,13537.48834,14450.0136,14771.15548,14852.43612,15256.41884,15709.78363,16285.63737
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3264.559417,3498.339779,3182.270576,3063.583487,4898.575655,6500.730463,9017.083149,9309.064122,10048.23224,9275.529304,9005.478417,9860.331586,10174.26198,8887.082088,6466.737708,7657.278335,7566.018327,6740.890192
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1298.479458,1259.790889,1184.225046,984.7067623,1107.080445,1164.08661,1231.25547,1365.223378,1291.64447,1282.718313,1235.464829,1182.197054,1140.990211,1167.504583,1162.344266,1145.912131,1161.057417,1156.059899,1170.775974,1202.519316,1241.920669,1286.470497,1334.660767,1379.398994,1423.553002,1467.245159,1501.119986,1529.515368
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3577.353279,3799.763917,3803.229391,3938.872339,4126.087408,4268.675525,4255.941496,4235.120587,4331.749425,4479.122559,4606.857862,4747.878146,4883.673208,4958.258456,4909.823899,4953.548727,4874.619401,4631.706062,4738.40562,4823.103651,4991.43127,5151.454825,5239.054973,5123.892619,5268.399647,5477.345955,5642.742893,5745.951292
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10911.86848,11178.37551,12231.17579,12081.60419,12453.45473,12879.68049,13761.83117,14770.1116,15946.74005,17195.93464,18335.97513,19033.03866,20453.86676,23291.87877,25015.66736,26438.15144,29790.89487,31066.73701,31974.0153,30419.67684,31259.80079,30980.45449,31179.74379,31596.50396,31091.62919,31459.98555,29257.69508,28566.84108
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5608.331248,5699.146092,6011.334967,6015.816724,6087.987684,6123.622561,6460.727488,6719.598625,6956.099817,7297.665239,7566.788537,7785.430108,7826.586388,8133.629398,8574.439292,8799.207422,9174.919744,9692.17526,9996.482663,10191.83757,10440.96495,10139.13146,10442.27091,10638.62722,10845.57404,10860.51981,10876.99999,10950.02738
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11400.16525,11289.89772,11665.19799,12357.16522,11594.00434,12310.18606,13010.24068,13776.04092,13874.07073,13197.74094,13862.03443,12842.204,13468.02084,14020.17258,15160.92451,16309.66813,17252.4264,17905.4484,17842.23282,16787.62689,17959.24072,19651.67848,20259.43813,21610.48524,22343.49745,23311.65969,23664.43123,25024.01614
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8316.754719,7713.442194,6372.936516,6289.5988,5069.654894,4600.949482,4818.175774,4202.475275,4441.332643,5113.148937,5333.08688,5506.285016,5465.454828,5588.663452,5808.65969,6494.997426,7124.604921,7815.0021,8844.624549,9248.879161,9942.421093,11212.4865,12235.22694,13235.79793,14332.13766,14992.31506,15648.84845,16390.17898
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19845.63099,18952.3049,18843.22735,19743.73032,20560.98614,21126.23564,21699.46874
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2377.479429,2432.447742,2476.687511,2555.499233,2800.626022,2647.308301,2482.817017,2731.178773,3151.502485,3097.572539,3051.833633,3072.269743,3275.868372,3124.339701,3037.434007,2884.340788,2911.101836,3065.380027,3280.250595,3101.761318,2986.729402,3180.104184,3027.937969,3132.105812,3141.05616,3389.012056,3452.663265,3548.181935
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,773.1996783,788.9078552,789.1447087,827.4655468,852.9835232,922.4003535,976.4403939,996.7352482,1015.822922,1065.996115,1067.049999,1088.36341,1146.810308,1182.822681,1223.739302,1260.657049,1353.263203,1421.586065,1497.379141,1549.361783,1585.375176,1679.937855,1689.777244,1694.6781,1722.491377,1749.602349,1767.4969,1768.211137
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10463.95996,9563.882136,8611.474559,7382.299722,5717.528569,5059.822915,4594.432331,4497.390275,4451.547944,4484.733006,4797.380277,5291.85927,5625.264997,6210.755091,7015.822833,7279.259003,7873.883917,8522.496102,8766.194221,7505.677757,7824.498452,8281.867126,8322.173034,8338.91505,8243.473515,7464.939834,7678.053699,7906.540301
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112349.598,106956.142,104302.0874,99773.31813,101017.7485,102387.2248,103032.4329,105953.2261,100904.4748,98483.11767,103318.1502,99413.78681,96679.29635,98580.52198,98543.24745,91624.93617,87120.06514,77235.85441,69351.01966,58843.46942,55362.98982,56574.28818,57851.69387,60403.04558,62948.6779,65788.94545,67045.10429,66675.97347
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26674.76695,26303.10481,26329.39688,26929.92807,27907.69786,28517.37486,29165.98463,30339.88365,31262.39045,32159.71785,33151.67791,33962.41724,34664.32694,35655.51308,36285.59758,37172.02544,37840.03039,38502.27423,38068.31767,36177.02933,36508.78017,36820.32172,37094.31263,37600.79928,38418.58645,39009.73489,39425.19588,39862.34552
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36812.54574,36284.58223,37045.33012,37566.46823,38603.6512,39170.65671,40178.20269,41462.80146,42818.85235,44342.00161,45661.26867,45662.93484,46029.199,46941.00329,48275.3861,49512.92679,50437.80623,50897.73124,50349.71532,48644.15111,49479.24868,49883.11398,50632.44345,51208.89243,52080.79257,53187.57337,53631.75762,54470.79667
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9841.947944,10118.45696,10842.06201,11048.65206,11766.47512,11512.95658,12068.67973,13009.00358,13510.56401,13180.64483,12880.61704,12364.10236,11406.1643,11506.22209,12089.98539,12990.63534,13508.43496,14364.66937,15356.45031,15962.91495,17159.39377,17993.44754,18574.73198,19376.13265,19939.00501,19945.03468,20210.25768,20658.47444
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3089.441646,3009.387891,2610.415089,2493.072873,2317.488883,2255.506811,2250.393196,2323.200314,2384.410572,2460.277249,2519.522736,2591.41653,2661.61237,2742.172139,2912.636841,3079.036171,3268.342877,3527.382689,3784.62977,4020.905767,4240.434268,4469.997484,4764.968225,5067.633947,5340.604267,5639.172992,5879.709187,6039.503813
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2550.348904,2558.105707,2549.081095,2494.681477,2647.92354,2610.629071,2615.972553,2694.309412,2761.795702,2720.93029,2824.305901,2664.599938,2467.112896,2507.869837,2541.779079,2610.637137,2764.423915,2839.853324,2952.594869,2976.972907,2949.0813,2905.904722,2875.761848,2850.851687,2837.122659,2739.220932,2775.110972,2827.080453
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14619.45419,15671.7999,16248.55506,15937.29401,15231.1834,15503.47457,15158.61012,15805.15913,15544.7784,14338.83145,14589.34723,14806.66357,13251.37529,12007.83327,13960.54198,15147.02704,16383.435,17557.69632,18224.70167,17392.39008,16887.09592,17319.28961,17998.29967,17982.13052,17131.38691,..,..,..
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1457.594613,1512.26978,1609.492026,1705.335543,1822.02581,1962.305534,2112.914861,2253.625263,2353.555715,2437.195887,2574.133005,2705.375918,2848.440887,3016.570327,3214.185135,3425.02396,3630.034571,3852.323633,4031.551428,4207.756178,4433.467826,4662.223052,4856.000604,5065.643427,5312.492183,5608.471859,5895.628492,6233.485045
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3236.196368,3314.761163,3208.119899,3517.569954,3920.32001,4137.843864,3688.342101,3260.544679,2781.34198,3091.166371,3324.834407,3590.935174,3363.805705,3495.042522,3606.899838,3816.16507,4019.485067,4405.778573,4568.50907,4559.032259,4445.30747,4493.61208,4600.6854,4651.723645
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3425.707169,3466.039074,3561.740073,3519.550101,3581.814359,3628.620445,3660.350262,3729.732721,3839.688064,3873.781695,3997.973646,4032.084109,4071.393753,4103.529465,4145.345441,4253.645888,4265.41726,4284.612007,4317.230486,4359.812628,4566.1574,3876.302619,3861.116716,3938.891066,3828.484887,3108.764217,2619.050681,2404.42237
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2339.137959,2278.802025,2185.120656,2278.347123,2031.776457,2038.510332,2108.910953,2130.519957,2064.467651,2102.074889,2126.257641,2181.452046,2221.671785,2315.801723,2415.590117,2523.603444,2652.092728,2797.889591,2934.293043,3115.937579,3338.097186,3419.01046,3566.382521,3631.003858,3684.685507,3677.735019,3703.012866,3717.667166
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2819.549467,2906.272849,2591.007534,2572.870395,2768.309953,2736.486436,2985.856605,3036.422224,3099.076182,3054.064189,2945.993212,2977.768505,2706.031494,2240.903026,2104.143512,1974.645081,1893.93623,1809.791702,1475.140653,1632.999866,1928.017081,2168.110293,2486.84793,2491.63514,2506.49022,2509.00814,2489.097494,2568.410072
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10488.17098,10240.53903,10570.27242,10614.38209,10652.90911,10609.40715,10847.56257,11063.42177,11461.70544,11479.47809,11828.16096,11784.10558,11598.05185,11853.14713,12659.45057,13069.89642,13552.49671,13833.6991,14295.25334,14085.31175,14420.60787,14516.43078,15130.49896,15256.02535,15285.04597,15450.31762,15663.24338,15544.77988
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9111.015269,9233.08244,9432.132713,9645.441002,9828.051902,10019.19018,10275.83777,10525.67004,10755.53078,11120.30994,11467.49659,11644.0939,12022.99603,12739.34136,13208.91937,13615.55546,14523.11009,14926.04753,15061.58969,14438.61612,14570.02365,14631.88454,14712.76854,14815.88557,14759.72904,14837.89622,14391.22874,14318.66679
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12286.97514,11114.15417,10892.54354,11075.71894,11537.32172,12179.75166,12728.10243,13106.3059,13491.39096,13756.07672,14388.49962,14937.11915,15581.29325,16256.7934,17281.87439,18187.45081,19437.45434,20772.01275,21712.05309,21023.7209,21387.89326,22133.6875,22374.68966,22753.12431,23502.71652,24455.14667,25306.83419,26590.65762
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4449.112286,4558.950854,4651.724751,4707.380038,4766.592516,4833.858185,5012.20245,5131.494977,5132.637517,5162.909216,5298.145579,5290.771927,5319.222932,5519.26326,5786.734067,6048.24187,6322.652857,6602.347557,6733.958789,6757.929918,7083.88082,7311.736332,7519.09212,7748.807297,7992.588389,8277.545812,8608.053674,8922.221042
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4961.755405,5160.775925,5368.240861,5584.939621,5860.23157,6170.244957,6482.607504,6704.540345,6629.982561,6839.366902,7172.842125,7380.144175,7691.340459,8062.75905,8521.431751,9016.619221,9606.968785,10341.80692,10804.6145,11121.5875,11952.63188,12597.27291,13229.27492,13883.16128,14503.04199,15126.29345,15768.67652,16500.71612
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2222.397017,2357.871208,2564.09388,2794.127638,3041.395829,3290.753037,3536.481346,3729.327054,3719.135506,3895.483824,4140.883678,4368.698394,4662.095688,5017.048761,5411.950379,5875.831505,6439.35839,7144.636332,7675.781124,8185.546658,8907.476996,9574.184689,10212.5027,10858.1632,11496.03405,12147.95327,12819.53075,13543.57736
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2246.651141,2383.614989,2592.151238,2824.786294,3074.830856,3326.952506,3575.349466,3770.222369,3759.806284,3937.985814,4185.998917,4416.270917,4712.863871,5071.684785,5470.879536,5939.745737,6509.265857,7222.013521,7758.666685,8273.671743,9003.110226,9676.716595,10321.59335,10973.85054,11618.20083,12276.71842,12955.01751,13686.27527
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28140.43098,28752.02576,29013.6518,28702.82224,29328.98452,29983.84436,30429.30825,31193.45569,32059.20352,32921.43456,34083.16594,34703.28127,34905.16989,34987.7761,35615.37641,36053.61553,37067.71376,38030.23518,38026.28447,36169.6896,36818.91196,37457.88711,37036.08139,36808.80609,37196.28506,37861.96683,38465.58337,39346.0431
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20598.09315,20359.45619,19794.48841,19389.10653,19225.51568,19505.7589,19764.32634,20314.65926,20697.73659,21268.80421,22246.19026,22763.36721,23226.84882,23749.2666,24610.30393,25362.14539,26456.0917,27526.42445,27870.14204,26465.12396,27116.15793,27806.19816,27903.34253,28123.98454,28512.30663,28876.42797,29282.07683,30002.64042
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13752.61887,12935.1694,11457.01447,10701.57223,9511.418254,9311.296722,9247.915772,9458.155213,9277.476756,9503.560066,10267.36039,10610.04465,11194.42625,11943.81577,12930.76899,13833.33205,14967.98026,16124.1247,16830.5803,15761.66811,16450.63801,17293.59866,17817.13016,18370.02954,18621.52579,18580.81216,18771.18935,19363.84318
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13468.86998,12658.70821,11335.28268,10677.82961,9639.390306,9524.080813,9536.504007,9803.911407,9695.886813,9953.594769,10714.73213,11050.26064,11613.67615,12347.73617,13316.95319,14190.1555,15317.29699,16484.54647,17198.31328,16264.14626,16951.37937,17804.1385,18302.67692,18828.58609,19121.69806,19167.50351,19410.43943,20057.24897
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24872.63779,25053.42637,25204.98631,25100.8427,25755.63884,26422.39168,26925.15908,27662.50431,28449.26295,29228.44524,30308.39625,30959.31832,31339.2666,31664.95324,32406.77411,33005.61187,34043.48499,35031.97634,35163.52332,33556.23163,34147.68377,34760.06466,34550.94596,34547.38829,35073.58364,35813.84333,36453.8051,37349.72246
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2850.846181,2173.6185,2265.420518,2363.54873,2374.850208,2398.015052,2509.996104,2660.832159,2938.863727,3098.104169,3096.30207,3115.045599,3021.218198,2783.49358,3132.606723,3266.685033,3419.492859,3522.342857,3638.944188,3723.423219,3879.931057,3596.138341,3947.524548,4020.539226,3974.385091,3964.134359,4090.401257,4119.197599
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1514.281457,1481.09634,1427.405182,1398.8507,1361.212835,1387.258104,1422.071308,1442.978855,1453.478683,1460.44059,1461.632835,1484.539471,1492.138307,1515.774376,1555.992468,1606.476807,1660.125353,1723.176398,1779.119195,1807.393052,1863.597655,1897.90397,1952.358057,2010.509584,2064.818299,2107.634094,2149.00939,2201.946781
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28970.28576,29220.51424,29702.29583,29881.95268,30651.18308,31291.69486,32033.97143,32939.53096,33636.10916,34542.98154,35769.7225,36068.45083,36409.58745,37038.57982,38089.87407,38956.7415,39933.02,40735.93321,40647.01279,39069.7644,40018.54187,40683.08193,41023.8811,41399.30426,42039.20983,42797.24385,43293.82603,44041.48419
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4947.185411,4901.945453,4872.643452,4937.391155,4990.680989,5115.106765,5306.656148,5493.768793,5534.526461,5676.272161,5928.9136,6074.110127,6271.964836,6563.208621,6996.644853,7411.393537,7928.154562,8522.259748,8903.245698,9040.538302,9615.035131,10082.69668,10499.37864,10925.8034,11319.54572,11691.2918,12145.36789,12647.88665
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4382.560228,4337.393628,4306.608317,4346.083059,4376.585852,4473.630156,4628.383154,4773.007149,4801.515525,4909.926629,5108.63851,5222.921884,5382.81481,5614.148568,5963.890112,6297.732895,6708.28269,7177.521489,7473.461377,7581.034745,8028.373661,8383.359673,8700.88802,9033.267196,9337.776487,9614.088185,9944.6192,10317.7368
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3121.20909,3104.33713,3130.752465,3045.830542,3004.553079,3003.045748,3058.626076,3040.78877,3043.684538,3039.149244,3081.695195,3119.872839,3259.162403,3344.474571,3521.113742,3670.655243,3804.276365,3930.189673,3991.136828,4098.620195,4218.789999,4313.03729,4401.570448,4544.762993,4689.337759,4769.752936,4770.055797,4817.452461
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1524.893575,1505.092499,1475.961735,1466.811496,1437.950678,1470.002414,1506.948894,1536.68603,1560.056085,1589.250523,1620.415604,1665.532426,1690.665415,1739.626146,1801.783023,1880.94696,1963.253927,2057.640263,2140.655166,2197.92549,2286.592235,2327.961735,2392.112641,2486.827609,2571.611518,2627.991774,2692.70505,2788.520228
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2080.191178,2061.634761,2052.963699,2015.734343,1982.271247,2001.325414,2044.322655,2056.426709,2072.198115,2088.693076,2123.309595,2164.807584,2230.145605,2290.82956,2392.461466,2495.332188,2594.724924,2699.245954,2773.674,2848.578994,2948.471222,3008.951805,3081.840645,3193.59177,3299.509991,3364.465741,3406.017252,3483.709976
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5179.319275,5128.536726,5018.410042,5115.006582,5208.987594,5404.398971,5592.351191,5813.802593,5873.688083,6087.999326,6467.898479,6747.537309,7096.529559,7535.369537,8092.371223,8651.577588,9389.974117,10267.77282,10900.08573,11154.79716,11950.8104,12701.64392,13350.71351,13990.05733,14576.21988,15085.33624,15619.75241,16286.7904
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9949.487559,10142.68303,10260.99835,10487.6946,10800.82256,10738.60636,10958.9203,11360.82642,11465.93995,11313.9311,11558.87802,11474.98903,11341.7512,11400.15498,11943.09542,12290.73399,12782.84337,13314.61685,13661.52922,13225.76595,13856.80182,14320.9935,14566.36532,14817.25183,14843.90662,14775.43887,14636.80352,14755.51184
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9846.184237,10026.13996,10106.38953,10320.27446,10625.99426,10527.91848,10730.17058,11110.19863,11189.24522,11023.2946,11256.38558,11149.24357,11002.88714,11044.43595,11557.03972,11894.04697,12373.67049,12901.02523,13244.49711,12811.14787,13439.36028,13887.03086,14106.30534,14340.438,14360.0796,14274.7169,14126.44913,14250.1247
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9920.192435,10113.65664,10226.54588,10447.90904,10757.09705,10683.88217,10902.52088,11300.12326,11394.68173,11226.85138,11466.53921,11366.74508,11229.00485,11288.29718,11817.90462,12174.12681,12674.6124,13214.37733,13569.04155,13132.61229,13771.59993,14241.04943,14487.1299,14739.93122,14767.09758,14697.38451,14557.3376,14679.58848
"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1371.23404,1359.83723,1337.735178,1309.271124,1289.438989,1327.903242,1369.759876,1399.509428,1420.289256,1447.231593,1478.099666,1521.168396,1557.635926,1603.529246,1671.361484,1763.540265,1854.693734,1959.928015,2049.188541,2102.792327,2187.162473,2218.38046,2275.240396,2354.802738,2428.652987,2471.734939,2513.519231,2584.395323
